uuid,organization_name,location_name,street,city,state,postal_code,country,lat,lng,streetview_url
49a6ce44-b0ae-4e5a-a042-ecbb6c232929,Saints Church,,7102 Cypress Hills St,Glendale,NY,11385,US,40.70151,-73.8923,
d10651e8-da00-4cbf-97d9-a341dadcbbf9,Brooks Memorial UMC,,143-22 109th Ave,Jamaica,NY,11435,US,40.6884906,-73.8029629,
24c65b4d-4451-4cd1-8a6c-fb3a60339929,Faith Based Food Distribution and Development Corp,,121 Chauncey St,Brooklyn,NY,11233,US,40.6804356,-73.9305859,
a261ec69-914b-4ec6-8f29-1702bee0dde4,Vaad Hakol Crown Heights,,1276 President St,Brooklyn,NY,11213,US,40.667609,-73.947602,
729218a9-0e54-4ea9-b46b-750edecf3ae3,"New Direction Services, Inc.",,1027 Post Ave,Staten Island,NY,10302,US,40.63330149999999,-74.1345249,
a42af35e-7010-4680-a303-aafb46e25901,Spanish Intervale Seventh-Day Adventist (SDA) Church,,1064 Intervale Ave,The Bronx,NY,10459,US,40.8251365,-73.8965061,
e14e7016-de10-4dbb-8630-25be9b5a186b,Flatlands Reformed Church Community Center,,3931 Kings Hwy,Brooklyn,NY,11210,US,40.618319,-73.942837,
d9323219-c6c2-48fd-a231-7dfeb48c42ee,Praying Partners International Ministry,,1057 E 227th St,The Bronx,NY,10466,US,40.8859906,-73.8489297,
408c0c23-dbbf-48f0-9900-0d199559ad7b,Young Israel of Queens Valley,,141-55 77th Ave,Flushing,NY,11367,US,40.7214636,-73.81945,
2056226a-6ac6-45e6-b3d2-b70faffdc0c0,Ruth Fernandez Family Residence,,760 Fox St,The Bronx,NY,10455,US,40.815829,-73.898038,
210b38fc-723b-4f8d-b94b-6436a80dbfa8,Guttman Community College Campus Pantry,,50 W 40th St,New York,NY,10018,US,40.7528932,-73.9840589,
2f4f2496-f7fe-498c-badd-c5ee3606a77c,Our Lady Charity for the Community Inc,,5816 Farragut Rd,Brooklyn,NY,11234,US,40.636748,-73.920568,
f8b69dd3-b19e-44dd-ac95-71eebcaa790f,Calvary UFW Baptist Church,,1520 Herkimer St,Brooklyn,NY,11207,US,40.6768847,-73.9030525,
ab67296d-c61c-4822-97c8-bcc44dece80a,Iglesia Cristiana Pentecostal La Hermosa,,3161 Fulton St,Brooklyn,NY,11208,US,40.682091,-73.8784098,
ba82d6d2-0cba-4160-8e35-d02b15ef0a93,Barrier Free Living (BFL),,637 E 138th St,New York,NY,10454,US,40.80603219734618,-73.91498415620413,
0dac6534-0eec-4dda-b221-896df5297c62,Upper Room Gospel Baptist Church,,180 Van Buren St,Brooklyn,NY,11221,US,40.690253,-73.9392732,
52431aa0-c908-4922-9bde-1ae6c0be8c43,The Parish of Calvary-St. George's Olmsted Hall,,209 E 16th St,New York,NY,10003,US,40.7343503,-73.9849615,
747fcc50-254d-40c6-bd53-1ce3ad6885fa,Church of Pentecost USA Inc. - Pentecost Care Community Outreach,,621 E 216th St,The Bronx,NY,10467,US,40.8824361,-73.86664379999999,
38572b55-f7d2-49a1-880e-8d8253869c3f,St. Margaret's Episcopal Church,,940 E 156th St,The Bronx,NY,10455,US,40.816406,-73.90041040000001,
b168251b-9d34-4ffe-b8c7-9190d705bb6e,St. Jerome Community Food Pantry,,230 Alexander Ave,The Bronx,NY,10454,US,40.8095935,-73.9247992,
45c04f29-8e29-41cd-a7b1-1b0071b7327b,Nine Million Reasons (9MR),Evangel Church,39-21 Crescent Street,LONG ISLAND CITY,NY,11101,US,40.7542097,-73.9371118,
c01f7421-226c-4fb5-b49d-587cb82f8794,St. Luke's Art & Acceptance (wrong location),The Church of St. Luke in the Field,487 Hudson St (near Christopher),New York,NY,10014,US,40.732416347625005,-74.00745989992743,
fdc531aa-7880-442c-9ce6-8148469fa45f,Church of God in Christ on the Hill,,137 Buffalo Ave,Brooklyn,NY,11213,US,40.6745463,-73.9246385,
7f227ddd-dce5-4e50-9d44-5c069b339ab8,Mount Hebron Church of Christ,,167 Chester St,Brooklyn,NY,11212,US,40.6677104,-73.91093769999999,
80b44429-935e-49ad-9702-8a85e99c5b25,St. Paul's,,145 Clinton Ave,Staten Island,NY,10301,US,40.641037,-74.097527,
17f3767e-7ba5-494c-85a7-7d5ba2634de7,First Baptist Church of Brownsville,,357 Chester St,Brooklyn,NY,11212,US,40.6626877,-73.90968579999999,
9c6a694d-0cb0-4165-a4b6-ca8d1874331e,Macedonia Church Of Christ,,289 Quincy St,Brooklyn,NY,11216,US,40.68735789999999,-73.9490931,
93013f92-f00b-4906-8453-06bde935d788,First Church of God,,21-23 Birdsall Ave,Far Rockaway,NY,11691,US,40.6089539,-73.75419819999999,
fda9ef80-2666-49b6-a925-b9ae63766c0f,First Corinthian Baptist Church,,1912 Adam Clayton Powell Junior Blvd,New York,NY,10026,US,40.8031965,-73.9531111,
ebe1bc6d-cb12-44ce-aae0-78b9e384381e,Masbia of Queens,,105-47 64 Rd,Forest Hills,NY,11375,US,40.731734,-73.85112,
fc7c2166-48fd-4aeb-921c-d63dc726c8e6,"In the Beginning, Inc.",,189-13 Farmers Blvd,Jamaica,NY,11412,US,40.7038425,-73.7664921,
df0c4fc6-6186-4aaf-99d8-55fc000ebfad,"Citadel of God Almighty - (CAC-WOSEM, Bronx)",,442 E 183rd St,The Bronx,NY,10458,US,40.855446,-73.89423699999999,
b0e5bab3-3aab-4773-8884-e09bfca10317,Beth Gavriel Shaare Zion,,66-35 108th St,Forest Hills,NY,11375,US,40.729391,-73.8473739,
28bf9cc3-d00f-4a08-aa30-19ba0dd976d7,Hebrew Educational Society (HES),,9502 Seaview Ave,Brooklyn,NY,11236,US,40.632485,-73.8906954,
f8c78ff4-8eb2-4bf1-a303-07b7af24a4ef,Park Avenue Synagogue,,50 E 87th St,New York,NY,10128,US,40.7811222,-73.9578868,
18babea6-5959-4df8-970d-84b85220cd2d,New Brighton Church of God in Christ,,386 Jersey St,Staten Island,NY,10301,US,40.63897559999999,-74.0876792,
374d623a-cbaa-42f9-a0b8-f7e6486e0c8c,West End Presbyterian Church,,165 W 105th St,New York,NY,10025,US,40.7997898,-73.96562399999999,
455a2f66-a895-4fff-b326-9b32cc615742,Momentum Project / Boom! Health,,210 W 18th St,New York,NY,10011,US,40.7410434,-73.99873,
f89e5441-a491-4d65-8181-45ef43cbccc1,Ebenezer French Seven Day Adventist French Church,,1603 St Johns Pl,Brooklyn,NY,11233,US,40.670485,-73.92410300000002,
407b6a0a-f482-4400-9b46-9b3eef049092,God's Love We Deliver,,166 6th Ave,New York,NY,10013,US,40.725573,-74.00365529999999,
46a0300b-c877-4c11-a694-fc32387b4a89,Young Israel of Forest Hills,,68-07 Burns St,Forest Hills,NY,11375,US,40.7216287,-73.85177949999999,
3f8f0455-8651-40f6-a1aa-792b93b224e5,St. John's House,,1182 Washington Ave,The Bronx,NY,10456,US,40.8303573,-73.90716239999999,
75115b0f-0aa4-4665-9b86-b475f393940e,Ebenezer Wesleyan Methodist Church,,47 Rogers Ave,Brooklyn,NY,11216,US,40.6759551,-73.9525257,
7a55d9cc-dcfa-4d47-8ba0-e0271f67fdd8,"Love Fellowship Tabernacle, Inc.",,464 Liberty Ave,Brooklyn,NY,11207,US,40.67483000000001,-73.8924869,
d95cb654-6cb9-47d5-b475-c9ccb2d0f8d6,St. Paul the Apostle,,98-16 55th Ave,Queens,NY,11368,US,40.7391172,-73.8618973,
1559ea28-eb0e-4169-8a69-d8b286912a6d,House of Completion/Eartha L. Jones Food Pantry,,112-07 Guy R Brewer Blvd,Jamaica,NY,11433,US,40.6905981,-73.7866394,
32bbfc09-21ae-4202-92f0-d05fba714d86,Mount Paran Community Development Corp.,,1665 Broadway,Brooklyn,NY,11207,US,40.6843818,-73.9127922,
a1feb404-5578-4985-b080-e4417247dd01,Worldwide Movement Father Son And Holy Spirit,,625 E 180th St,The Bronx,NY,10457,US,40.8492115,-73.8907235,
8142cdfd-c70a-49d6-8df3-9c2d5e4cdf12,Maranatha Seventh-day Adventist (SDA) Church,,899 Winthrop St,Brooklyn,NY,11203,US,40.6586091,-73.9294148,
6e5086aa-e258-4a58-a640-18e1b861548e,Our Lady of Grace Parish Ministries,,100-05 159th Ave,Ozone Park,NY,11414,US,40.6604135,-73.83315329999999,
b9ea3f93-8fd0-440f-b6b0-ec457c8d634e,St. Joseph Roman Catholic Church,,43-19 30th Ave,Queens,NY,11103,US,40.7627086,-73.911763,
fcc113f3-360d-4af1-b68f-fc8aa03c65bb,Congregation Of Yeshiva Telshe Alumni,,4904 Independence Ave,The Bronx,NY,10471,US,40.896733,-73.911271,
7628a1bb-e901-4cf9-99b9-1c2fd86ac074,"Momentum Project, Middle Collegiate Church",,50 E 7th St,New York,NY,10003,US,40.7275596,-73.98766309999999,
322128ba-2765-467e-8fac-81366fb57aac,St. Clement Pope Church,,141-11 123rd Ave,Jamaica,NY,11436,US,40.6749958,-73.7992131,
78a171cc-9ee8-4c24-b99a-b368f97de7c0,Full Effect Gospel Ministries,,900 New Lots Ave,Brooklyn,NY,11208,US,40.6683246,-73.8778447,
75354d64-423d-4426-b801-f99b999aab56,Church of Christ the King Pantry,,145-39 Farmers Blvd,Jamaica,NY,11434,US,40.6652853,-73.7671374,
11c8ffc5-7def-4209-a9e6-60d9cbbceef0,Christina Home Care,,120-13 Liberty Ave,Flushing,NY,11419,US,40.686819,-73.822695,
0e14d965-2c99-449a-8684-de2fd68b7a1d,"Original Pentecostal Apostolic Church, Inc.",,3901 Avenue D,Brooklyn,NY,11203,US,40.6417468,-73.9398168,
5076f961-b429-4fbe-8b4b-7bcbe9d83dc2,CUNY Kingsborough Community College,,2001 Oriental Blvd,Brooklyn,NY,11235,US,40.5785455,-73.9331131,
abcbfceb-d103-47c1-9e0f-d0ecb1046b36,"Manna of Life Ministries, Inc.",,578 E 166th St,The Bronx,NY,10456,US,40.8274358,-73.9056808,
727fccdd-b89e-4eae-a6fe-5879788e3c2e,St. Cecilia's Parish Services,,125 E 105 St,New York,NY,10029,US,40.791868,-73.94745,
60f9379c-facf-45fe-87e3-129793d78cf7,"Council of Jewish Organizations (COJO), Flatbush",,1523 Avenue M,Brooklyn,NY,11230,US,40.6196144,-73.9644318,
a27481ff-be73-438b-bc76-e6254dd949f7,"Catholic Charities Brooklyn and Queens, St. Gregory the Great",,244 Brooklyn Ave,Brooklyn,NY,11213,US,40.6718541,-73.94488799999999,
be1905fd-05c7-4e75-b718-38162b72419e,"Catholic Charities Brooklyn and Queens, St. Michael",,136-76 41st Ave,Flushing,NY,11355,US,40.7587185,-73.82585019999999,
bb7da89e-a0f2-48d5-b13d-caf163a810d3,Polish and Slavic Center,,176 Java St,Brooklyn,NY,11222,US,40.7315702,-73.95348369999999,
b81820f5-2b58-4afc-a443-38735dc06088,Roman Catholic Church of St. Anthony,,1496 Commonwealth Ave,The Bronx,NY,10460,US,40.8378781,-73.8689982,
4a3e8ee2-127b-4e22-a82c-10c7f5dfb443,Christ Temple of the Apostolic Faith,,13 W 128th St,New York,NY,10027,US,40.8090218,-73.9414723,
63c28133-f9f0-4e89-845f-4e06c9da84a3,Sandra's Family Residence,,2346 Prospect Ave,The Bronx,NY,10458,US,40.852805,-73.88315,
e4e55673-cb57-4734-98a0-86ec5d899053,Washington Spanish Avenue Seventh-day Adventist (SDA) Church,,1815 Washington Ave,The Bronx,NY,10457,US,40.845074,-73.8994203,
b21789ed-6b24-43e3-98c7-3527d3f29f78,LSS/Resurrection Lutheran Church,,189-20 114th Rd,Jamaica,NY,11412,US,40.697263,-73.763188,
e36c582d-7056-458e-b5e2-723e390fc04a,Walk in Love Family Center,,202-11 Jamaica Ave,Jamaica,NY,11429,US,40.713698,-73.7566968,
6b26aab4-fbd3-47a4-90ff-6ceb6da3273d,Sacred Heart of Jesus Church,,457 W 51st St,New York,NY,10019,US,40.7652571,-73.99028,
070ff94a-3205-410c-a28b-e3c6ac244ed5,Emma L Bowen Community Service Center,,1727 Amsterdam Ave,New York,NY,10031,US,40.825507,-73.947395,
7ddcdbc5-1af4-4b97-9fea-2a9cbe7084e1,Church of St. Matthew & St. Timothy,,26 W 84th St,New York,NY,10024,US,40.7843278,-73.9717539,
bcf2d895-306f-4b03-914b-6b0edd9287ae,Liberty Baptist Church,,19 Gunther Pl,Brooklyn,NY,11233,US,40.6769484,-73.9114848,
4693fcc3-eb8e-4c55-a303-d192dd529c60,Christian Cultural Center,,716 Chester St,Brooklyn,NY,11212,US,40.6537007,-73.90774910000002,
fd607bec-b5d2-4bdb-8dbd-6d3295b440b6,Union United Methodist Church,,126-22 150th St,Jamaica,NY,11436,US,40.672464,-73.788657,
c2415f0d-f72a-4048-8db5-e9e1580003d9,Hugh Gilroy Senior Center,,"447 Kingsborough, 4th Walk",Brooklyn,NY,11233,US,40.6750905,-73.9246081,
f64bf9a7-bb8d-42a3-9ed3-009acdb7ba6f,Met Council Multi-Service Center of Boro Park,,4608 13th Ave,Brooklyn,NY,11219,US,40.6365692,-73.9907144,
06351b48-3d6d-4b67-a779-0cc900488e19,"Resource Center of Community Development, Inc.",,1490 Crotona Park E,The Bronx,NY,10460,US,40.8354799,-73.8945999,
53f63c10-798b-4090-a214-317476e9445b,Bible Faith Tabernacle,,1368 St Johns Pl,Brooklyn,NY,11213,US,40.6704267,-73.93302,
6f0a94a5-778d-4293-a54d-b091c70479d5,Our Lady of Grace Social Outreach,,3985 Bronxwood Ave,The Bronx,NY,10466,US,40.8866422,-73.85490879999999,
f3bffdc8-f420-4ba6-bca2-810e988ca557,St. Thomas Aquinas Food Pantry,,1550 Hendrickson St,Brooklyn,NY,11234,US,40.6197515,-73.93566059999999,
ac11da2b-905d-482a-a1bb-06f86b5042dd,Full Gospel Food Pantry,,131 Sullivan Pl,Brooklyn,NY,11225,US,40.6646411,-73.9566011,
1b69fb5b-00bc-48d9-8fba-157b8baa3293,Church of the Living God,,212 Schenectady Ave,Brooklyn,NY,11213,US,40.672131,-73.9337536,
8176588a-4466-4f35-b2e6-d6037d20d721,Neighbors Serving Neighbors (MHNA),,150-20 Barclay Ave,Flushing,NY,11355,US,40.7617528,-73.8127999,
fd065481-cb39-4d01-8427-26517c52bd96,Alianza � La Plaza Beacon Food Pantry,,515 W 182nd St,New York,NY,10033,US,40.84934519999999,-73.9310222,
a16b575f-66e0-4cdf-93cc-97627ceb6548,St. Albans Deliverance Feeding Program,,205-14 Hollis Ave,Jamaica,NY,11412,US,40.70696299999999,-73.7522433,
75e7827e-bafb-4c83-96c0-d99f2aaaafcd,Grace Reformed Church of Flatbush,,1800 Bedford Ave,Brooklyn,NY,11225,US,40.661721,-73.9571898,
0bd3213d-3588-481a-b111-b3602abc6839,Calvary African Methodist Episcopal (AME) Church SK,,790 Herkimer St,Brooklyn,NY,11233,US,40.67815969999999,-73.92719079999999,
cb9ab449-4745-436f-9fcc-725df2b81f09,We Care Community Outreach/New Jerusalem Church,,1624 E 172nd St,The Bronx,NY,10472,US,40.8316131,-73.8748213,
589f1ef0-5472-44b1-b00b-d845ed0b1317,Richmond Senior Services,,774 Castleton Ave,Staten Island,NY,10310,US,40.6345775,-74.1084043,
d2a2e2e5-74ad-44b5-9f60-3cb9589ad52a,Zion Church of the Truth Community Service,,8315 Flatlands Ave,Brooklyn,NY,11236,US,40.63736979999999,-73.9108179,
8dd893e6-d7d1-49ec-8b79-e3a83d249a42,Bethel Prayer Ministry Inter. USA Inc.,,4262 3rd Ave,The Bronx,NY,10457,US,40.84794309999999,-73.8953521,
d69866c8-64eb-43d2-aec1-f350e0246bb6,"Cienfuegos Foundation, Inc",,31-17 21st St,Queens,NY,11106,US,40.7666578,-73.9300891,
7aa093b9-f3ab-4fc0-af64-380053fd7bff,Deeper Life Outreach Ministries,,837 Rogers Ave,Brooklyn,NY,11226,US,40.6501524,-73.95222849999999,
e6a0fba9-4bc0-4c2b-ac2f-26ce4e694155,"Catholic Charities Brooklyn and Queens, Church of the Incarnation",,89-28 207th St,Jamaica,NY,11427,US,40.7191925,-73.7572278,
eeed416f-d839-4bf7-a8cd-b38ec2e1994f,"Catholic Charities Brooklyn and Queens, St. Benedict's Faith Mission",,171-17 110th Ave,Jamaica,NY,11433,US,40.6963758,-73.7826056,
4a61b589-bf9e-4c85-a474-3398df083876,Jamaica Queens Wesleyan Church,,134-49 228th St,Jamaica,NY,11413,US,40.67521199999999,-73.742711,
d05a5fdc-2fd0-46ae-8b0d-377fa0de4f1e,Path of Blessings,,506 Brook Ave,The Bronx,NY,10454,US,40.8139684,-73.9152002,
59cfbb64-0527-4b95-a0dd-ce490625452c,St. Albans Baptist Church,,196-20 119th Ave,Jamaica,NY,11412,US,40.690698,-73.753923,
04ab9f33-4a10-4ba9-a43b-b8b525aaef62,Zion Tabernacle F.B.H. Church,,105-01 107th Ave,Ozone Park,NY,11417,US,40.681252,-73.83531099999999,
bda5e0af-8015-4fa0-8143-a596e1932611,Eben-Ezer Haitian Baptist Church,,1058 President St,Brooklyn,NY,11225,US,40.668238,-73.9562107,
18ad89aa-8512-45e7-b08b-0ba2801aaf5f,Atonement Lutheran Church,,30-61 87th St,East Elmhurst,NY,11369,US,40.7599631,-73.88126000000001,
4320d816-2075-47ae-8d7a-8da71ccf6f06,"Bronx Full Gospel Tabernacle, Inc.",,4221 Park Ave,The Bronx,NY,10457,US,40.8480514,-73.8996755,
a4444577-485d-4cf7-874e-263446f56b45,Overcoming-Love Ministries,,246 Jamaica Ave,Brooklyn,NY,11207,US,40.6805434,-73.8920505,
91318f78-2a47-4ee2-9320-19cd63ca4c98,Unity Faith Outreach,,179 Ralph Ave,Brooklyn,NY,11233,US,40.6825166,-73.922411,
71dbb645-d270-4729-8c45-09790e653773,Abrigo Del Altisimo,,2009 Monterey Av,The Bronx,NY,10457,US,40.8479421,-73.89461709999999,
3b0eb796-1294-4fd0-ad8d-73f961f7d19c,Soundview Presbyterian Church,,760 Soundview Ave,The Bronx,NY,10473,US,40.8207517,-73.8649452,
23a00ad1-3e2e-4b9f-8e70-a747f80b08c0,Church of God of Prophecy,,71 Malta St,Brooklyn,NY,11207,US,40.6590539,-73.89498999999999,
69059940-7a13-4d9a-b150-07ed827f3eff,St. Peter's Church,,53 St Marks Pl,Staten Island,NY,10301,US,40.7283783,-73.98656969999999,
1e3a181b-c5aa-4b0c-8374-7d06361adb03,Basilica of Our Lady of Perpetual Help,,526 59th St,Brooklyn,NY,11220,US,40.6393607,-74.0152313,
c29e3cd3-ca53-49aa-bdff-6c3dea0dcb94,Broadway Community,,601 W 114th St,New York,NY,10025,US,40.8070418,-73.9651341,
7f600ee5-0382-405c-b489-01ab32489393,Redeemed Christian Church of God,,1001 Morris Ave,The Bronx,NY,10456,US,40.8290424,-73.916896,
da758b55-459c-4945-8bed-acc5240444fc,Imani House Inc.,,76 5th Ave,Brooklyn,NY,11217,US,40.735692,-73.99390369999999,
cd2bc201-4956-4502-ae1a-6db083adec6e,Hungry Monk Rescue,,6859 60th Ln,Glendale,NY,11385,US,40.703239,-73.89755,
6e0554d5-0b3d-4c17-abc8-ff5c2f285af3,"Grand Central Food Program, St. Mark's Place",,55 St Marks Pl,New York,NY,10038,US,40.7102958,-74.007457,
54efdd76-d383-49c1-a367-c25c7e4e8a29,YM and YWHA of Washington Heights and Inwood,,54 Nagle Ave,New York,NY,10040,US,40.8601596,-73.9295067,
58f95451-d9bf-4291-a131-3dc7b5c65629,Antioch Baptist Church,Brooklyn,826 Greene Ave,Brooklyn,NY,11221,US,40.690092802084514,-73.93499282433764,
9f7909bf-979d-4bf6-ae26-4eb2f8c107f6,Islamic Society of Bay Ridge,,6807 5th Ave a1,Brooklyn,NY,11220,US,40.63380793391707,-74.0207184646353,
5ff79709-7477-4c17-b6ee-f87c3eabc641,Overcoming-Love Ministries,Liberty Caf�,275 Liberty Avenue,Brooklyn,NY,11207,US,40.674041,-73.8999304,
2c3d0547-f2a7-4627-8fa3-e3907b93e8a7,Overcoming-Love Ministries,Pulaski Family Residence (PFR),228 Pulaski Street,Brooklyn,NY,11206,US,40.692919,-73.94239,
ab0919a9-d129-4bdd-a5e2-d8f57a98edb7,Celestial Church Of Christ,,310 Elton Street,Brooklyn,NY,11208,US,40.6756584,-73.8842185,
feb9b505-f829-4fe1-a6e4-d355c9e0c57c,St. Phillip's Episcopal Church,,265 Decatur Street,Brooklyn,NY,11233,US,40.6818646,-73.9332955,
7a8739c1-f439-45a8-8df8-faefd80e0904,Christ The King Roman Catholic Church,,141 Marcy Place,The Bronx,NY,10452,US,40.837956,-73.9153961,
7013a6f5-d33e-4939-9ff1-e887dbe4bdfd,The Greater Springfield Community Church,,177-06 129th Avenue,Jamaica,NY,11434,US,40.6802595,-73.76535319999999,
54984f48-fbb7-4deb-917f-b982d7e21b96,Richmond Hill Seventh-day Adventist (SDA) Community Service,,1148 Jamaica Avenue,Flushing,NY,11418,US,40.6982675,-73.83451219999999,
2c5a9ece-5e5e-4c01-a69d-ec176ec6c0d8,BFFY-Our Lady Of Lourdes Outreach,,92-96 220th Street,Jamaica,NY,11428,US,40.722911,-73.7364676,
312adc61-30ef-4216-8b60-91a9835cf977,Race Track Chaplaincy N.Y. Division,,2150 Hempstead Turnpike,Jamaica,NY,11003,US,40.7095209,-73.7204331,
aa9f8e99-b162-4619-8fe5-594693a61376,Our Lady Of Good Counsel Church,,42 Austin Place,Staten Island,NY,10304,US,40.63158139999999,-74.08723909999999,
376700ee-0a31-4d38-ae25-a49d62b66a17,City Of Faith Church Of God,,3445 White Plains Road,The Bronx,NY,10467,US,40.8766392,-73.86731309999999,
0e69865a-bc45-4aee-8ab9-8315ef6e7d45,Grand Central Food Program - SONY Building,,55th St. between Madison & 5th Ave.,New York,NY,10022,US,40.76118,-73.97362,
547dfa9b-d231-4988-ac51-aec617d82db5,Holy Cross - Crossroads Food Pantry,,329 W 42 St,New York,NY,10036,US,40.757658,-73.990781,
77513a72-eb45-4a27-a542-ddb5f849b391,Momentum PROJECT @ ST. JOHN'S LUTHERAN CHURCH,,195 Maujer Street,Brooklyn,NY,11206,US,40.7112735,-73.9427379,
e87e99f8-432b-4849-9656-cb63f70179f6,Catholic Charities Our Lady of the Angelus,,63-63 98th St. Rego Park,Rego Park,NY,11374,US,40.730739,-73.858731,
1beab3cb-2ed6-49bd-ae67-78f503d31452,Central Synagogue Breakfast Program,,123 East 55th Street,New York,NY,10022,US,40.7600669,-73.97054299999999,
95b1316a-90aa-4ba4-8964-1c93c58f1c22,Church Of St. Frances Of Rome,,4307 Barnes Avenue,The Bronx,NY,10466,US,40.89525099999999,-73.853295,
525936a0-b00c-480d-85ac-8d6f8bd3877d,"The Gospel Tabernacle Church of Jesus Christ, Inc.",,2314 Snyder Avenue,Brooklyn,NY,11226,US,40.6484373,-73.955108,
d2e0b14d-fc05-44cd-a69d-169dd1adc762,North Brooklyn Angels,,275 North 8th Street,Brooklyn,NY,11211,US,40.71631130000001,-73.95265189999999,
b2a8625a-8332-4b90-94b0-a4bca6ea208d,St. Mary's of Winfield,,70-31 48th Ave,Woodside,NY,11377,US,40.738316,-73.893797,
7029d4e4-f928-4a7b-934b-ec12dcb443a9,"Greater Refuge Ministries, Inc",,291 Hendrix Street,Brooklyn,NY,11207,US,40.6749435,-73.8896963,
a9a9a1fc-1cf0-4eab-baaa-47d9d6352897,Bikur Cholim of Staten Island,,46 Birchard Avenue,Staten Island,NY,10314,US,40.6028713,-74.1354195,
bee8d3d9-f289-446d-ade3-0ab4d5a570cc,"New Life Holiness Christian Ministries, Inc.",,4401 Barnes Avenue,The Bronx,NY,10466,US,40.89786489999999,-73.8518017,
e13bbaa3-5ca3-4e3d-8f63-bd0c5bc62df3,Black Forum of Co-op City,,177 DREISER LOOP ROOM 20,The Bronx,NY,10475,US,40.876579,-73.8287211,
9ba75e6a-1c8a-4c0a-b178-a1deaae4bff8,Grand Central Food Program - Penn Station,,West Side 8th Ave. at 33rd St.,New York,NY,10001,US,40.75153,-73.99394,
6b750362-4337-402c-bb73-7936803e1f0b,St. Mary's Episcopal Church,,521 W 126 St,New York,NY,10027,US,40.81485,-73.956305,
dffeeff0-0c87-4631-bb90-41ace82f9309,Bronx Bible Church,,1326 Morrison Avenue,The Bronx,NY,10472,US,40.8326734,-73.8750999,
f96d32e8-a260-49e3-bed9-04e34244daf2,Iris House A Center for Women,,2271 2nd Avenue,New York,NY,10035,US,40.79754,-73.93777399999999,
39dcc0d8-a3af-4f61-b213-07daa95c7406,Commonpoint Queens Central Queens Food Pantry,,67-09 108 St,Forest Hills,NY,11375,US,40.728701,-73.847414,
7a132c5a-38f7-4454-a5f5-24c98a325820,Colony-South Brooklyn Houses,,297 Dean Street,Brooklyn,NY,11217,US,40.6844755,-73.98195059999999,
1700f626-33de-4327-a2d2-733aa454d15b,Full Gospel Tabernacle,,361 Beach 42nd Street,Far Rockaway,NY,11691,US,40.595401,-73.7743535,
e5ae4f36-377e-4673-ae64-8cb239c6e784,Flushing Jewish Community Council (JCC),,43-43 Bowne Street,Flushing,NY,11355,US,40.7547211,-73.81897769999999,
bc5593a1-50f6-49f5-bd6f-407cb8d23f4b,St. Bartholomew's Community Ministry,,109 East 50th Street,New York,NY,10022,US,40.7572236,-73.9731084,
4817e329-c365-4fae-898b-f9672e5ec6dc,Trinity Church Brown Bag,,209 Broadway\nTrinity Church Wall Street - Distribution site: 75 Broadway,New York,NY,10007,US,40.710967,-74.009,
ed22bccf-40c1-4864-9045-77de64e0cf5d,St. Clement's Church,,423 W 46th St,New York,NY,10036,US,40.7616121,-73.9916159,
5e15733c-a62e-4e8d-a73f-4b370a108d39,Our Lady of Solace,,731 Morris Park Ave,The Bronx,NY,10462,US,40.845482,-73.864914,
6a5bfdb1-a06a-481e-ace2-7d199b8450c3,Bronx Jewish Community Council (BJCC),,2157 Holland Avenue,The Bronx,NY,10467,US,40.868896,-73.864342,
a208660c-531a-422c-8611-3e3220649701,Project Hope Charities,,170-20 140th Avenue,Jamaica,NY,11434,US,40.6709338,-73.7693451,
2304850c-2f5e-4dc2-ae7b-7c3048697917,United Grand Chapter Of Eastern Star,,441 Willoughby Avenue,Brooklyn,NY,11206,US,40.6938594,-73.9519028,
8c50d7f1-c319-44ed-95f4-b3d9df6c0301,All Saints Episcopal Church,,230 East 60th Street,New York,NY,10022,US,40.7614449,-73.96503299999999,
45388b3c-2baf-41aa-8589-63d5411b6751,St. Patrick's Roman Catholic Church,,39-38 29th Street,Queens,NY,11101,US,40.752604,-73.93585209999999,
15ac5695-33b2-4ced-b2f6-605d4abc8fe6,Church of the Holy Spirit,,1712 45th Street,Brooklyn,NY,11204,US,40.6314169,-73.9805351,
61d9a075-1b56-41cf-a2fd-187152d6ba40,Agatha House Foundation,,4471 Mundy Lane,The Bronx,NY,10466,US,40.9025842,-73.84114819999999,
97476fd1-e584-4bd6-833b-77b47aa8bf83,Greater Tabernacle Baptist Church,,340 Convent Avenue,New York,NY,10031,US,40.82429459999999,-73.9469577,
185a65b9-3366-495f-8872-0efbc5dc641e,Act of Faith Ministries,,141 Manhattan Avenue,Brooklyn,NY,11206,US,40.70764690000001,-73.9450848,
ca03e71c-890b-4917-8c06-dcaeefaaabdf,Queens Tabernacle Church,,114-3 Colfax Street,Jamaica,NY,11411,US,40.7028363,-73.7435873,
b1806a76-8505-4106-8cff-a018e6daf169,"El Amanecer De La Esperanza Ministry, Inc.",,1769 East 172nd Street,The Bronx,NY,10472,US,40.8329488,-73.8681357,
5af3199f-3447-4114-907a-385c78a4b501,Immaculate Conception Church,,754 East Gun Hill Road,The Bronx,NY,10467,US,40.876352,-73.864336,
dcf7a76e-cc7d-4ad7-b87c-1ef0a11817e0,Chazaq,,141-56 73rd Avenue,Flushing,NY,11367,US,40.724313,-73.821035,
